,UF,Município,População,Casos novos notificados na semana epidemiológica,Casos Acumulados,Incidência covid-19 (100 mil hab),Óbitos novos notificados na semana epidemiológica,Óbitos Acumulados,Taxa mortalidade (100 mil hab),Letalidade (%), Casos por 100 mil (recalc),Óbitos por 100 mil (recalc)
250,BA,Bom Jesus da Lapa,69148,0,8886,,0,116,,1.3054242628854378,12850.697055590907,167.75611731358825
251,BA,Bom Jesus da Serra,9880,0,734,,0,13,,1.7711171662125342,7429.14979757085,131.57894736842104
252,BA,Boninal,14368,0,1312,,0,12,,0.9146341463414633,9131.403118040089,83.51893095768375
253,BA,Bonito,16764,0,1791,,0,19,,1.060859854829704,10683.607730851825,113.33810546408972
254,BA,Boquira,21508,0,1247,,0,33,,2.6463512429831595,5797.84266319509,153.4312813836712
255,BA,Botuporã,10211,0,1227,,0,8,,0.6519967400162999,12016.452844971109,78.34688081480756
256,BA,Brejões,14295,0,1576,,0,20,,1.2690355329949239,11024.833857992306,139.90905911157748
257,BA,Brejolândia,10557,0,432,,0,13,,3.009259259259259,4092.0716112531973,123.14104385715639
258,BA,Brotas de Macaúbas,10231,0,711,,0,9,,1.2658227848101267,6949.467305248753,87.96794057276904
259,BA,Brumado,67195,0,12272,,0,213,,1.7356584093872232,18263.26363568718,316.9878711213632
260,BA,Buerarema,18349,0,1845,,0,54,,2.9268292682926833,10055.043871600632,294.293966973677
261,BA,Buritirama,21174,0,1652,,0,30,,1.8159806295399514,7802.02134693492,141.68319637291017
262,BA,Caatiba,6758,0,1042,,0,17,,1.6314779270633395,15418.762947617639,251.55371411660255
263,BA,Cabaceiras do Paraguaçu,18807,0,1737,,0,10,,0.5757052389176741,9235.922794704098,53.17169139150317
264,BA,Cachoeira,33470,0,3985,,0,34,,0.8531994981179424,11906.184642963848,101.58350761876308
265,BA,Caculé,23170,0,3649,,0,37,,1.0139764318991504,15748.813120414328,159.68925334484246
266,BA,Caém,9213,0,1223,,0,10,,0.8176614881439084,13274.720503636167,108.54227721697602
267,BA,Caetanos,14542,0,894,,0,16,,1.7897091722595078,6147.7100811442715,110.02613120616145
268,BA,Caetité,50975,0,7479,,0,67,,0.8958416900655167,14671.897989210398,131.436978911231
269,BA,Cafarnaum,18437,0,1365,,0,24,,1.7582417582417582,7403.590605846938,130.17302164126485
270,BA,Cairu,18176,0,1997,,0,19,,0.9514271407110666,10987.015845070422,104.53345070422534
271,BA,Caldeirão Grande,13327,0,777,,0,7,,0.9009009009009009,5830.269377954529,52.524949350941704
272,BA,Camacan,31988,0,4121,,0,102,,2.475127396263043,12882.956108540702,318.8695760910341
273,BA,Camaçari,299132,0,36625,28.41554898840645,0,712,0.3343005763341936,1.9440273037542661,12243.758608239841,238.02201034994582
274,BA,Camamu,35316,0,3453,,0,67,,1.9403417318273966,9777.437988447164,189.71570959338544
275,BA,Campo Alegre de Lourdes,28798,0,1354,,0,41,,3.0280649926144756,4701.715396902563,142.37099798597126
276,BA,Campo Formoso,71206,0,7042,,0,85,,1.2070434535643282,9889.616043591832,119.37196303682275
277,BA,Canápolis,9711,0,969,,0,10,,1.0319917440660475,9978.375038616003,102.97600659046442
278,BA,Canarana,26176,0,1885,,0,46,,2.440318302387268,7201.253056234719,175.73349633251834
279,BA,Canavieiras,31099,0,1815,,0,91,,5.013774104683195,5836.200520917071,292.6139104151259
280,BA,Candeal,8258,0,880,,0,7,,0.7954545454545454,10656.333252603536,84.76628723661904
281,BA,Candeias,87076,0,11294,,0,215,,1.9036656631839917,12970.27883687813,246.91074463686894
282,BA,Candiba,14319,0,1529,,0,23,,1.5042511445389144,10678.119980445563,160.62574202109087
283,BA,Cândido Sales,25189,0,2610,,0,61,,2.3371647509578546,10361.665806502839,242.16920084163723
284,BA,Cansanção,34834,0,2342,,0,48,,2.0495303159692573,6723.316300166504,137.7964058104151
285,BA,Canudos,16668,0,1200,,0,19,,1.5833333333333335,7199.424046076314,113.99088072954163
286,BA,Capela do Alto Alegre,11637,0,1617,,0,23,,1.4223871366728509,13895.333848930135,197.64544126493084
287,BA,Capim Grosso,30662,0,4265,,0,41,,0.9613130128956624,13909.725392994587,133.71600026090925
288,BA,Caraíbas,8951,0,763,,0,9,,1.1795543905635648,8524.187241648979,100.54742486872975
289,BA,Caravelas,22016,0,2553,,0,18,,0.7050528789659225,11596.11191860465,81.75872093023256
290,BA,Cardeal da Silva,9295,0,754,,0,8,,1.0610079575596816,8111.888111888112,86.06777837547068
291,BA,Carinhanha,29018,0,1879,,0,35,,1.8626929217668973,6475.291198566408,120.61479081949135
292,BA,Casa Nova,71969,0,3534,,0,81,,2.2920203735144313,4910.44755380789,112.54845836401785
293,BA,Castro Alves,26264,0,3127,,0,45,,1.4390789894467542,11906.031069144075,171.3371915930551
294,BA,Catolândia,3577,0,493,,0,2,,0.4056795131845842,13782.499301090298,55.91277606933184
295,BA,Catu,54704,0,9512,,0,113,,1.187973086627418,17388.12518280199,206.56624744077217
296,BA,Caturama,9329,0,296,,0,11,,3.7162162162162162,3172.90170436274,117.91188766212885
297,BA,Central,17266,0,1552,,0,20,,1.2886597938144329,8988.76404494382,115.83458820803892
298,BA,Chorrochó,11177,0,990,,0,17,,1.7171717171717171,8857.475172228684,152.0980585130178
299,BA,Cícero Dantas,32515,0,3097,,0,63,,2.034226670971908,9524.834691680762,193.756727664155
300,BA,Cipó,17300,0,1937,,0,20,,1.0325245224574084,11196.531791907515,115.60693641618498
301,BA,Coaraci,16993,0,2904,,0,60,,2.066115702479339,17089.38974872006,353.0865650561996
302,BA,Cocos,18777,0,2402,,0,26,,1.0824313072439635,12792.245832667626,138.4672737924056
303,BA,Conceição da Feira,22581,0,2455,,0,35,,1.4256619144602851,10871.972011868385,154.9975643239892
304,BA,Conceição do Almeida,17247,0,4235,,0,34,,0.8028335301062574,24554.995071606656,197.13573375079724
305,BA,Conceição do Coité,66612,0,11159,,0,59,,0.5287212115780984,16752.23683420405,88.57262955623611
306,BA,Conceição do Jacuípe,33153,0,5204,,0,50,,0.9607993850883935,15696.920339034175,150.81591409525532
307,BA,Conde,25837,0,1331,,0,18,,1.35236664162284,5151.526880055734,69.6675310601076
308,BA,Condeúba,17247,0,2354,,0,37,,1.5717926932880204,13648.75050733461,214.53006319939698
309,BA,Contendas do Sincorá,4066,0,415,,0,7,,1.6867469879518073,10206.591244466306,172.1593703885883
310,BA,Coração de Maria,22605,0,3140,,0,28,,0.89171974522293,13890.732138907322,123.86640123866401
311,BA,Cordeiros,8614,0,1240,,0,10,,0.8064516129032258,14395.170652426285,116.09008590666356
312,BA,Coribe,14194,0,2167,,0,24,,1.1075219197046609,15267.014231365367,169.08552909680148
313,BA,Coronel João Sá,15895,0,1779,,0,21,,1.1804384485666104,11192.198804655553,132.11701793016672
314,BA,Correntina,32137,0,4811,,0,52,,1.080856370816878,14970.283473877464,161.8072626567508
315,BA,Cotegipe,13782,0,1437,,0,26,,1.8093249826026443,10426.643447975619,188.65186475112463
316,BA,Cravolândia,5349,0,893,,0,2,,0.22396416573348266,16694.709291456347,37.390166386240416
317,BA,Crisópolis,21103,0,779,,0,20,,2.5673940949935816,3691.418281760887,94.77325498744254
318,BA,Cristópolis,13910,0,1460,,0,11,,0.7534246575342466,10496.046010064701,79.07979870596694
319,BA,Cruz das Almas,63239,0,8742,,0,82,,0.9380004575611988,13823.748003605371,129.66681952592546
320,BA,Curaçá,34700,0,2440,,0,41,,1.680327868852459,7031.700288184438,118.15561959654178
321,BA,Dário Meira,10710,0,1275,,0,23,,1.803921568627451,11904.761904761905,214.75256769374417
322,BA,Dias d'Ávila,81089,0,8010,,0,193,,2.409488139825218,9878.035245224382,238.01008768143646
323,BA,Dom Basílio,12199,0,1733,,0,19,,1.0963646855164455,14206.082465775882,155.75047135011067
324,BA,Dom Macedo Costa,4058,0,524,,0,10,,1.9083969465648856,12912.76490882208,246.42681123706257
325,BA,Elísio Medrado,8122,0,894,,0,10,,1.1185682326621924,11007.141098251663,123.12238364934746
326,BA,Encruzilhada,17006,0,1008,,0,26,,2.579365079365079,5927.3197694931205,152.88721627660826
327,BA,Entre Rios,41780,0,2532,,0,53,,2.0932069510268563,6060.315940641455,126.85495452369555
328,BA,Érico Cardoso,10610,0,784,,0,6,,0.7653061224489796,7389.2554194156455,56.550424128180964
329,BA,Esplanada,37237,0,3509,,0,39,,1.1114277571957822,9423.422939549373,104.73453822810646
330,BA,Euclides da Cunha,60585,0,4839,,0,74,,1.5292415788386031,7987.125526120327,122.14244449946355
331,BA,Eunápolis,113380,0,18975,119.0686188040219,0,273,0.8819897689186805,1.4387351778656128,16735.755865231964,240.7832069147998
332,BA,Fátima,17890,0,1741,,0,19,,1.0913268236645606,9731.693683622136,106.20458356623813
333,BA,Feira da Mata,5665,0,694,,0,6,,0.8645533141210375,12250.661959399824,105.9135039717564
334,BA,Feira de Santana,614872,0,82648,25.85904058080381,0,1247,0.1626354753509674,1.5088084406156228,13441.49676680675,202.8064377626563
335,BA,Filadélfia,16377,0,1469,,0,38,,2.5867937372362153,8969.896806496916,232.03272882701347
336,BA,Firmino Alves,5617,0,489,,0,14,,2.8629856850715747,8705.71479437422,249.2433683460922
337,BA,Floresta Azul,10629,0,1209,,0,24,,1.9851116625310175,11374.541349139146,225.79734688117415
338,BA,Formosa do Rio Preto,25591,0,2952,,0,37,,1.2533875338753389,11535.305380797936,144.58207963737252
339,BA,Gandu,32403,0,3943,,0,67,,1.6992137966015723,12168.626361756627,206.7709779958646
340,BA,Gavião,4463,0,657,,0,5,,0.76103500761035,14721.039659421915,112.0322652924042
341,BA,Gentio do Ouro,11233,0,1046,,0,13,,1.24282982791587,9311.849016291284,115.73043710495861
342,BA,Glória,15221,0,2119,,0,26,,1.2269938650306749,13921.555745351816,170.81663491229224
343,BA,Gongogi,7128,0,1114,,0,20,,1.7953321364452424,15628.507295173962,280.58361391694723
344,BA,Governador Mangabeira,20722,0,2078,,0,24,,1.1549566891241578,10027.989576295724,115.81893639610077
345,BA,Guajeru,6937,0,753,,0,10,,1.3280212483399734,10854.836384604296,144.15453366008362
346,BA,Guanambi,84481,0,18284,,0,165,,0.9024283526580616,21642.73623655023,195.31018808962963
347,BA,Guaratinga,20843,0,1768,,0,51,,2.8846153846153846,8482.464136640598,244.6864654800173
348,BA,Heliópolis,13031,0,1442,,0,16,,1.1095700416088765,11065.919729874913,122.78413015117796
349,BA,Iaçu,24305,0,3250,,0,55,,1.6923076923076923,13371.734211067682,226.29088664883767
350,BA,Ibiassucê,9224,0,2580,,0,13,,0.5038759689922481,27970.5117085863,140.9366869037294
351,BA,Ibicaraí,21689,0,3411,,0,78,,2.2867194371152153,15726.866153349625,359.62930517773987
352,BA,Ibicoara,19571,0,1866,,0,14,,0.7502679528403001,9534.515354350826,71.53441316233203
353,BA,Ibicuí,16198,0,1539,,0,30,,1.949317738791423,9501.172984319051,185.20805037658968
354,BA,Ibipeba,18211,0,1420,,0,14,,0.9859154929577465,7797.485036516391,76.87661303607709
355,BA,Ibipitanga,14902,0,2108,,0,26,,1.2333965844402277,14145.752248020399,174.47322507046036
356,BA,Ibiquera,4044,0,198,,0,6,,3.0303030303030303,4896.142433234421,148.3679525222552
357,BA,Ibirapitanga,23375,0,2341,,0,48,,2.050405809483127,10014.973262032085,205.3475935828877
358,BA,Ibirapuã,8637,0,2033,,0,19,,0.9345794392523363,23538.265601482,219.98379066805606
359,BA,Ibirataia,15312,0,2855,,0,50,,1.7513134851138354,18645.506792058517,326.54127481713687
360,BA,Ibitiara,16339,0,1722,,0,14,,0.8130081300813009,10539.200685476468,85.68455841850786
361,BA,Ibititá,17113,0,1860,,0,32,,1.7204301075268817,10868.930053175949,186.99234500087653
362,BA,Ibotirama,26927,0,1800,,0,57,,3.166666666666667,6684.740223567423,211.6834404129684
363,BA,Ichu,6206,0,795,,0,4,,0.5031446540880503,12810.183693200128,64.45375443119562
364,BA,Igaporã,15640,0,1433,,0,25,,1.7445917655268668,9162.404092071612,159.846547314578
365,BA,Igrapiúna,13226,0,897,,0,14,,1.560758082497213,6782.09587176773,105.85210948132466
366,BA,Iguaí,26916,0,1687,,0,43,,2.5489033787788973,6267.647495913212,159.7562787932828
367,BA,Ilhéus,162327,0,27807,33.26618492302575,0,654,0.6160404615375139,2.351925774085662,17130.237113973646,402.89046184553405
368,BA,Inhambupe,39926,0,2914,,0,53,,1.818805765271105,7298.502229123879,132.74557932174523
369,BA,Ipecaetá,14487,0,760,,0,13,,1.710526315789474,5246.082694829847,89.73562504314212
370,BA,Ipiaú,45873,0,5699,,0,101,,1.7722407439901735,12423.429904301005,220.17308656508186
371,BA,Ipirá,59595,0,3450,,0,80,,2.318840579710145,5789.076264787314,134.23944961825657
372,BA,Ipupiara,9865,0,951,,0,7,,0.7360672975814931,9640.141915864166,70.95793208312215
373,BA,Irajuba,7260,0,490,,0,2,,0.40816326530612246,6749.31129476584,27.54820936639118
374,BA,Iramaia,8537,0,716,,0,17,,2.3743016759776534,8387.02120182734,199.1331849595877
375,BA,Iraquara,25216,0,2820,,0,24,,0.851063829787234,11183.375634517766,95.17766497461929
376,BA,Irará,29034,0,3061,,0,39,,1.274093433518458,10542.8118757319,134.3252738169043
377,BA,Irecê,72967,0,15556,,0,172,,1.105682694780149,21319.226499650526,235.7229980676196
378,BA,Itabela,30584,0,3055,,0,80,,2.618657937806874,9988.883076118233,261.5746795710175
379,BA,Itaberaba,64489,0,8645,,0,180,,2.0821283979178715,13405.386965218873,279.11736885360295
380,BA,Itabuna,213223,0,46993,74.10082401992281,0,825,1.875970228352476,1.755580618389973,22039.367235241978,386.91885959769814
381,BA,Itacaré,28296,0,1919,,0,33,,1.7196456487754037,6781.877297144473,116.62425784563189
382,BA,Itaeté,16056,0,509,,0,13,,2.5540275049115913,3170.154459392128,80.96661684105631
383,BA,Itagi,12351,0,1414,,0,26,,1.8387553041018387,11448.465711278439,210.50927050441263
384,BA,Itagibá,14579,0,1976,,0,33,,1.6700404858299596,13553.74168324302,226.3529734549695
385,BA,Itagimirim,6869,0,816,,0,16,,1.9607843137254901,11879.458436453633,232.9305575775222
386,BA,Itaguaçu da Bahia,14429,0,1196,,0,10,,0.8361204013377926,8288.862707048305,69.30487213251092
387,BA,Itaju do Colônia,6682,0,546,,0,10,,1.8315018315018317,8171.206225680934,149.655791679138
388,BA,Itajuípe,20491,0,3569,,0,65,,1.8212384421406558,17417.402762188278,317.21243472744135
389,BA,Itamaraju,64486,0,8843,,0,172,,1.9450412755852087,13713.053996216231,266.72456036969265
390,BA,Itamari,8035,0,854,,0,13,,1.5222482435597189,10628.500311138769,161.79215930304915
391,BA,Itambé,23049,0,2910,,0,27,,0.9278350515463918,12625.276584667447,117.14174150722373
392,BA,Itanagra,6441,0,766,,0,9,,1.1749347258485638,11892.563266573514,139.72985561248254
393,BA,Itanhém,19405,0,1897,,0,42,,2.214022140221402,9775.830971399124,216.43906209739757
394,BA,Itaparica,22228,0,2003,,0,44,,2.196704942586121,9011.15709915422,197.94853338132083
395,BA,Itapé,8761,0,1099,,0,34,,3.0937215650591448,12544.230110717956,388.08355210592396
396,BA,Itapebi,10259,0,1279,,0,28,,2.18921032056294,12467.102056730675,272.9310849010625
397,BA,Itapetinga,76147,0,8362,,0,186,,2.2243482420473573,10981.391256385676,244.26438336375696
398,BA,Itapicuru,35576,0,2203,,0,27,,1.2256014525646846,6192.376883292107,75.8938610299078
399,BA,Itapitanga,10313,0,1253,,0,17,,1.3567438148443736,12149.713953262872,164.84049258217783
400,BA,Itaquara,8319,0,854,,0,10,,1.1709601873536302,10265.656929919462,120.20675561966581
401,BA,Itarantim,19747,0,956,,0,41,,4.288702928870293,4841.241707601154,207.62647490758093
402,BA,Itatim,14487,0,1479,,0,29,,1.9607843137254901,10209.1530337544,200.1794712500863
403,BA,Itiruçu,12576,0,1583,,0,28,,1.7687934301958308,12587.468193384224,222.64631043256998
404,BA,Itiúba,36089,0,2912,,0,49,,1.6826923076923077,8068.9406744437365,135.77544404112055
405,BA,Itororó,20382,0,4005,,0,41,,1.0237203495630463,19649.690903738592,201.15788440781083
406,BA,Ituaçu,18962,0,2732,,0,35,,1.281112737920937,14407.762894209473,184.5796856871638
407,BA,Ituberá,28602,0,2335,,0,58,,2.4839400428265526,8163.764771694287,202.78302216628208
408,BA,Iuiu,10994,0,1125,,0,15,,1.3333333333333335,10232.854284154993,136.43805712206657
409,BA,Jaborandi,8385,0,878,,0,10,,1.1389521640091116,10471.07930828861,119.26058437686343
410,BA,Jacaraci,14842,0,1939,,0,41,,2.1144920061887573,13064.277051610296,276.2430939226519
411,BA,Jacobina,80518,0,10003,,0,135,,1.3495951214635609,12423.309073747485,167.66437318363594
412,BA,Jaguaquara,54423,0,7639,,0,67,,0.8770781515905223,14036.34492769601,123.10971464270621
413,BA,Jaguarari,33570,0,3709,,0,61,,1.6446481531410084,11048.55525767054,181.7098599940423
414,BA,Jaguaripe,18788,0,1743,,0,27,,1.549053356282272,9277.19821162444,143.7087502661273
415,BA,Jandaíra,10709,0,1010,,0,15,,1.4851485148514851,9431.319450929124,140.06910075637313
416,BA,Jequié,155966,0,26220,30.77593834553684,0,451,0.6411653821986845,1.7200610221205188,16811.356321249503,289.16558737160665
417,BA,Jeremoabo,40463,0,3044,,0,53,,1.7411300919842312,7522.9221758149415,130.98386179966883
418,BA,Jiquiriçá,14537,0,1847,,0,32,,1.7325392528424473,12705.510077732682,220.12794937057166
419,BA,Jitaúna,11166,0,1372,,0,31,,2.259475218658892,12287.300734372202,277.62851513523196
420,BA,João Dourado,25188,0,2383,,0,61,,2.5597985732270248,9460.854375099254,242.17881530887723
421,BA,Juazeiro,216707,0,30454,96.44358511723203,0,500,0.0,1.6418204505155316,14053.076273493703,230.7262801847656
422,BA,Jucuruçu,9126,0,1272,,0,14,,1.10062893081761,13938.19855358317,153.40784571553803
423,BA,Jussara,15284,0,1323,,0,17,,1.2849584278155708,8656.110965715781,111.22742737503272
424,BA,Jussari,5833,0,881,,0,12,,1.362088535754824,15103.720212583577,205.726041488085
425,BA,Jussiape,6186,0,525,,0,10,,1.9047619047619049,8486.90591658584,161.65535079211122
426,BA,Lafaiete Coutinho,3724,0,622,,0,9,,1.4469453376205788,16702.470461868957,241.67561761546725
427,BA,Lagoa Real,15665,0,1632,,0,15,,0.9191176470588236,10418.12958825407,95.7548675390999
428,BA,Laje,23840,0,2850,,0,47,,1.6491228070175439,11954.697986577181,197.1476510067114
429,BA,Lajedão,3955,0,866,,0,11,,1.2702078521939952,21896.333754740834,278.1289506953224
430,BA,Lajedinho,3783,0,440,,0,1,,0.22727272727272727,11630.980703145651,26.434047052603752
431,BA,Lajedo do Tabocal,8562,0,1052,,0,15,,1.4258555133079849,12286.848867087128,175.19271198318148
432,BA,Lamarão,8307,0,465,,0,8,,1.7204301075268817,5597.6886962802455,96.30432165643433
433,BA,Lapão,27223,0,2915,,0,38,,1.3036020583190395,10707.857326525365,139.58784851045073
434,BA,Lauro de Freitas,198440,0,35040,60.47167909695627,0,599,1.511791977423906,1.709474885844749,17657.730296311227,301.85446482564004
435,BA,Lençóis,11409,0,1666,,0,23,,1.3805522208883554,14602.50679288281,201.59523183451662
436,BA,Licínio de Almeida,12388,0,719,,0,14,,1.9471488178025034,5804.0038747174685,113.01259283177268
437,BA,Livramento de Nossa Senhora,45732,0,4594,,0,94,,2.046147148454506,10045.482375579464,205.54535117641913
438,BA,Luís Eduardo Magalhães,87519,0,21014,,0,162,,0.7709146283430095,24010.78622927593,185.102663421657
439,BA,Macajuba,11348,0,1172,,0,15,,1.2798634812286689,10327.811068029609,132.1818822700035
440,BA,Macarani,18755,0,1070,,0,32,,2.990654205607477,5705.14529458811,170.62116768861637
441,BA,Macaúbas,49826,0,4030,,0,41,,1.0173697270471465,8088.14675069241,82.28635652069201
442,BA,Macururé,7824,0,465,,0,12,,2.5806451612903225,5943.251533742331,153.37423312883436
443,BA,Madre de Deus,21093,0,3740,,0,52,,1.3903743315508021,17731.000805954583,246.52728393305836
444,BA,Maetinga,3161,0,810,,0,10,,1.2345679012345678,25624.802277760202,316.3555836760519
445,BA,Maiquinique,10112,0,1432,,0,16,,1.1173184357541899,14161.392405063292,158.2278481012658
446,BA,Mairi,18676,0,2270,,0,23,,1.013215859030837,12154.63696723067,123.15270935960591
447,BA,Malhada,16845,0,763,,0,24,,3.1454783748361725,4529.533986346097,142.47551202137134
448,BA,Malhada de Pedras,8393,0,865,,0,16,,1.8497109826589597,10306.207553913977,190.63505302037413
449,BA,Manoel Vitorino,13240,0,1712,,0,36,,2.102803738317757,12930.513595166163,271.9033232628399
450,BA,Mansidão,13643,0,367,,0,12,,3.2697547683923704,2690.024188228396,87.95719416550612
451,BA,Maracás,20834,0,5210,,0,82,,1.5738963531669865,25007.199769607374,393.5874052030335
452,BA,Maragogipe,44677,0,3103,,0,60,,1.9336126329358685,6945.408151845469,134.2972894330416
453,BA,Maraú,20570,0,2429,,0,22,,0.9057225195553726,11808.458920758385,106.95187165775401
454,BA,Marcionílio Souza,10406,0,859,,0,24,,2.7939464493597206,8254.852969440706,230.63617143955412
455,BA,Mascote,13822,0,1334,,0,29,,2.1739130434782608,9651.280567211692,209.81044711329764
456,BA,Mata de São João,46583,0,6061,,0,82,,1.3529120607160534,13011.184337633902,176.0298821458472
457,BA,Matina,12201,0,1192,,0,14,,1.174496644295302,9769.691008933694,114.74469305794607
458,BA,Medeiros Neto,22688,0,4415,,0,67,,1.5175537938844847,19459.626234132582,295.3102961918195
459,BA,Miguel Calmon,26023,0,4009,,0,43,,1.0725866799700674,15405.602736041194,165.2384429158821
460,BA,Milagres,10950,0,989,,0,9,,0.910010111223458,9031.963470319635,82.19178082191782
461,BA,Mirangaba,18338,0,824,,0,11,,1.3349514563106795,4493.401679572472,59.98473115934126
462,BA,Mirante,8641,0,869,,0,10,,1.1507479861910241,10056.706399722254,115.7273463719477
463,BA,Monte Santo,49418,0,2115,,0,72,,3.404255319148936,4279.817070702983,145.69590027925048
464,BA,Morpará,8519,0,527,,0,16,,3.0360531309297913,6186.172085925578,187.8154712994483
465,BA,Morro do Chapéu,35413,0,4771,,0,36,,0.7545587927059316,13472.453618727586,101.65758337333747
466,BA,Mortugaba,12042,0,1298,,0,20,,1.5408320493066257,10778.940375352931,166.08536787908986
467,BA,Mucugê,9062,0,1555,,0,15,,0.964630225080386,17159.567424409623,165.5263738689031
468,BA,Mucuri,41748,0,6904,,0,80,,1.1587485515643106,16537.31915301332,191.62594615310914
469,BA,Mulungu do Morro,10889,0,1176,,0,24,,2.0408163265306123,10799.889797042888,220.40591422536508
470,BA,Mundo Novo,26776,0,1430,,0,17,,1.1888111888111887,5340.603525545264,63.489692261726915
471,BA,Muniz Ferreira,7422,0,1409,,0,3,,0.21291696238466998,18984.101320398815,40.42037186742118
